show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s6120,Movie,All Light Will End,Chris Blake,"Ashley Pereira, Alexandra Harris, Ted Welch, Sam Jones III, Sarah Butler, Andy Buckley, Graham Outerbridge, Michael James Thomas, John Schuck, Aaron Munoz",United States,"February 2, 2019",2018,TV-MA,84 min,"Horror Movies, Thrillers","A horror novelist with a traumatic past returns to her childhood hometown, where she revisits her night terrors and loses sight of reality."
s6121,Movie,All the Boys Love Mandy Lane,Jonathan Levine,"Anson Mount, Edwin Hodge, Michael Welch, Brooke Bloom, Amber Heard, Aaron Himelstein, Whitney Able, Luke Grimes, Melissa Price",United States,"July 3, 2018",2006,R,91 min,Horror Movies,"During a weekend excursion to a secluded ranch, an unwelcome visitor begins picking off the randy admirers of teenage temptress Mandy Lane."
s6124,Movie,Along Came a Spider,Lee Tamahori,"Morgan Freeman, Monica Potter, Michael Wincott, Dylan Baker, Mika Boorem, Anton Yelchin, Kim Hawthorne, Jay O. Sanders, Billy Burke, Michael Moriarty, Penelope Ann Miller","United States, Germany, Canada","October 1, 2019",2001,R,103 min,Thrillers,"When a girl is kidnapped from a prestigious prep school, a homicide detective takes the case, teaming up with young security agent."
s6125,Movie,Alpha and Omega 2: A Howl-iday Adventure,Richard Rich,"Ben Diskin, Kate Higgins, Blackie Rose, Lindsay Torrance, Liza West, Tracy Pfau, Bill Lader, Meryl Leigh, Shaun Gerardo",United States,"October 1, 2019",2013,TV-G,45 min,Children & Family Movies,"In this animated outdoor adventure, wolf couple Humphrey and Kate face a crisis when one of their three cubs disappears without explanation."
s6126,Movie,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich,"Debi Derryberry, Ben Diskin, Kate Higgins, Lindsay Torrance, Larry Thomas, Bill Lader, Cindy Robinson","United States, India","January 1, 2020",2014,TV-Y7,45 min,Children & Family Movies,"When a wolf pup named Runt sneaks off to explore a mysterious cave, he meets and befriends a wolf driven from her pack because she's blind."
s6128,Movie,AlphaGo,Greg Kohs,,United States,"January 1, 2018",2017,TV-G,90 min,Documentaries,"Seemingly simple but deceptively complex, the game of ""Go"" serves as the backdrop for this battle between artificial intelligence and man."
s6129,Movie,Always a Bridesmaid,Trey Haley,"Javicia Leslie, Jordan Calloway, Richard Lawson, Yvette Nicole Brown, Michelle Mitchenor, Amber Chardae Robinson, Jasmin Brown",United States,"March 3, 2020",2019,TV-14,98 min,"Comedies, Romantic Movies","Never married but always at weddings, a copy editor finally dives into the dating pool but wonders if her love story involves staying single forever."
s6134,Movie,American Anarchist,Charlie Siskel,William Powell,United States,"June 23, 2017",2016,TV-MA,81 min,Documentaries,"This documentary profiles William Powell, who wrote the ""The Anarchist Cookbook"" in the early 1970s and spent his later life regretting his actions."
s6135,Movie,American Assassin,Michael Cuesta,"Dylan O'Brien, Michael Keaton, Sanaa Lathan, Shiva Negar, Taylor Kitsch, Trevor White, Navid Negahban, Scott Adkins, David Suchet, Sydney Rae White",United States,"January 31, 2020",2017,R,112 min,Action & Adventure,"After grad student Mitch Rapp suffers a tragic loss during a terrorist attack, his single-minded thirst for vengeance catches the interest of the CIA."
s6136,Movie,American Beauty,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Chris Cooper, Peter Gallagher, Allison Janney, Scott Bakula, Sam Robards",United States,"January 1, 2020",1999,R,122 min,Dramas,"While struggling to endure his tightly wound wife, an unfulfilling job and a surly teen, a man becomes obsessed with one of his daughter's friends."
s6137,Movie,American Circumcision,Brendon Marotta,,United States,"December 16, 2018",2017,TV-14,101 min,Documentaries,"With interviews from experts on both sides of the debate, this film questions the routine practice of non-religious infant circumcision in the U.S."
s6139,Movie,American Experience: Ruby Ridge,Barak Goodman,"Dave Hunt, Bo Gritz, Sara Weaver",United States,"April 19, 2017",2017,TV-MA,53 min,Documentaries,"A botched attempt to arrest a white supremacist in Idaho results in a gun battle, a standoff and three deaths that galvanize public opinion in 1992."
s6141,Movie,American Experience: The Island Murder,Mark Zwonitzer,Blair Brown,United States,"May 1, 2019",2018,TV-14,53 min,Documentaries,"In 1931, a young Navy wife tore apart Hawaii on racial lines after claiming she was raped by a gang of nonwhite islanders."
s6144,Movie,American History X,Tony Kaye,"Edward Norton, Edward Furlong, Beverly D'Angelo, Jennifer Lien, Ethan Suplee, Fairuza Balk, Avery Brooks, Elliott Gould, Stacy Keach, William Russ, Guy Torry",United States,"November 1, 2019",1998,R,119 min,Dramas,A neo-Nazi gets sent to prison for murder and comes out a changed man. But can he prevent his younger brother from following in his footsteps?
s6146,Movie,American Masters: Ted Williams,Nick Davis,Ted Williams,United States,"April 1, 2019",2018,TV-MA,55 min,"Documentaries, Sports Movies","Baseball legend Ted Williams fights to become the greatest hitter of all time as he battles family, teammates, the press and even the fans."
s6148,Movie,American Psycho,Mary Harron,"Christian Bale, Willem Dafoe, Jared Leto, Reese Witherspoon, Samantha Mathis, Chloë Sevigny, Justin Theroux, Josh Lucas, Matt Ross, Bill Sage, Cara Seymour, Guinevere Turner","United States, Canada","September 1, 2019",2000,R,102 min,"Comedies, Cult Movies, Dramas","With chiseled good looks that belie his insanity, a businessman takes pathological pride in yuppie pursuits and indulges in sudden homicidal urges."
s6149,Movie,American Warfighter,Jerry G. Angelo,"Jerry G. Angelo, Paul Logan, Joshua Santana, Carolina Castro, David Robbins, Michael King, Tom Crisp, Jennifer Marshall, Victoria Clare, Ryan Baumann, Isaac C. Singleton Jr., Said Faraj",United States,"September 13, 2019",2019,TV-MA,106 min,Dramas,"A Navy SEAL haunted by wartime memories tries to rebuild his life at home, even as one last mission threatens to unravel everything."
s6152,Movie,An American Tail,Don Bluth,"Erica Yohn, Nehemiah Persoff, Amy Green, Phillip Glasser, Christopher Plummer, John Finnegan, Will Ryan, Hal Smith, Dom DeLuise, Madeline Kahn",United States,"April 1, 2018",1986,G,80 min,Children & Family Movies,"Fievel, a young Russian mouse, immigrates to America and must make his own way in the strange and sometimes perilous new world."
s6153,Movie,An American Tail: Fievel Goes West,"Phil Nibbelink, Simon Wells","Philip Glasser, James Stewart, Erica Yohn, Cathy Cavadini, Nehemiah Persoff, Dom DeLuise, Amy Irving, John Cleese, Jon Lovitz",United States,"April 1, 2018",1991,G,75 min,Children & Family Movies,"Fievel and his family head west for what turns out to be a wild adventure. Deep in cowboy country, the intrepid mouse faces down a nasty feline."
s6154,Movie,An American Tail: The Mystery of the Night Monster,Larry Latham,"Thomas Dekker, Lacey Chabert, Jane Singer, Nehemiah Persoff, Susan Boyd, Robert Hays, Pat Musick, Dom DeLuise, Candi Milo, Jeff Bennett",United States,"April 1, 2018",1999,G,75 min,Children & Family Movies,"When a monster goes on a mouse-napping spree in New York, Fievel and his friends help a reporter get to the bottom of the mystery."
s6155,Movie,An American Tail: The Treasures of Manhattan Island,Larry Latham,"Thomas Dekker, Dom DeLuise, Pat Musick, Nehemiah Persoff, Erica Yohn, Lacey Chabert, Elaine Bilstad, Rene Auberjonois, David Carradine, Sherman Howard, Tony Jay, Richard Karron, John Kassir, Ron Perlman",United States,"April 1, 2018",2000,G,79 min,Children & Family Movies,"When Fievel and friends go hunting for buried treasure beneath the ruins of an old subway tunnel, they stumble onto something surprising."
s6158,Movie,An Interview with God,Perry Lang,"Brenton Thwaites, David Strathairn, Hill Harper, Charlbi Dean, Yael Grobglas",United States,"March 1, 2019",2018,TV-PG,97 min,"Dramas, Faith & Spirituality","After an assignment in a war zone, a journalist trying to put his life back together is granted an interview with someone claiming to be God."
s6163,Movie,Anesthesia,Tim Blake Nelson,"Sam Waterston, Tim Blake Nelson, Jessica Hecht, Kristen Stewart, Corey Stoll, K. Todd Freeman, Glenn Close, Gretchen Mol, Michael Kenneth Williams, Gloria Reuben, Mickey Sumner, Yul Vazquez, Hannah Marks, Ben Konigsberg",United States,"December 30, 2018",2015,R,90 min,"Dramas, Independent Movies","After a popular professor is attacked on a New York street, the story of how a series of intertwined events led to the life-altering assault unfolds."
s6164,Movie,Angel Eyes,Luis Mandoki,"Jennifer Lopez, Jim Caviezel, Sonia Braga, Terrence Howard, Jeremy Sisto, Monet Mazur, Victor Argo, Shirley Knight",United States,"September 5, 2020",2001,R,103 min,"Dramas, Romantic Movies","When a violent assault leaves her vulnerable, a streetwise Chicago cop receives help from a haunted loner who's struggling with traumas of his own."
s6165,Movie,Anger Management,Peter Segal,"Adam Sandler, Jack Nicholson, Marisa Tomei, Luis Guzmán, Allen Covert, Lynne Thigpen, Kurt Fuller, Jonathan Loughran, Krista Allen, January Jones, Woody Harrelson, John Turturro, Kevin Nealon",United States,"November 1, 2019",2003,PG-13,105 min,Comedies,"After a gentle businessman is forced to get anger management counseling, his therapist moves in – but turns out to have anger issues of his own."
s6170,Movie,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,"Bailee Madison, Robert Capron, Rachel Resheff, Mavrick Moreno, Whitney Goin, Gary Weeks, Juliana Harkavy, Kevin B. McGlynn, Jamison Stern, Mia Matthews, Bianca Matthews",United States,"August 1, 2017",2016,TV-PG,92 min,Children & Family Movies,"While vacationing on picturesque Nantucket, a crafty teenage mystery writer contends with two thieves as she tries to solve a ghostly conundrum."
s6172,Movie,Ant-Man and the Wasp,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Douglas, Michael Peña, Hannah John-Kamen, Laurence Fishburne, Michelle Pfeiffer, Walton Goggins, T.I., Judy Greer, Bobby Cannavale, David Dastmalchian, Abby Ryder Fortson, Randall Park",United States,"January 29, 2019",2018,PG-13,118 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy","Problems big and small pop up when Scott Lang, aka Ant-Man, gets drafted by Dr. Hank Pym and Hope van Dyne, aka the Wasp, for an urgent rescue mission."
s6176,Movie,Antidote,Ken Barbet,"Randy Couture, Chuck Zito, Wil Traval, Celeste Thornton, Rafael De La Fuente, Alyona Chekhova, Natali Yura, Thom Rivera",United States,"April 14, 2019",2018,TV-MA,90 min,"Action & Adventure, Horror Movies",A tough-as-nails treasure hunter protects a humanitarian doctor as she tries to cure a supernatural disease caused by a mysterious witch.
s6179,Movie,Apache Warrior,"David Salzberg, Christian Tureaud",,United States,"November 1, 2019",2017,TV-MA,89 min,Documentaries,Recovered cockpit footage and telling interviews reveal the true stories of US fighter pilots in one of the largest combat strikes in history.
s6180,Movie,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",Zachary Levi,United States,"August 1, 2016",2016,NR,86 min,Documentaries,"A visionary carmaker introduces his fuel-efficient, high-performance hypercar to a market filled with big-name competitors like Ferrari and Porsche."
s6181,Movie,Apollo 18,Gonzalo López-Gallego,"Warren Christie, Lloyd Owen, Ryan Robbins, Michael Kopsa, Andrew Airlie","United States, Canada","March 9, 2019",2011,PG-13,87 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers","This sci-fi thriller suggests that Apollo 17, despite official statements to the contrary, wasn't NASA's last manned mission to the moon."
s6183,Movie,"Aram, Aram",Christopher Chambers,"John Roohinian, Levon Sharafyan, Sevak Hakoyan, David Villada, Mike Ghader, Razmik Mansuryan, Lorita Meg, Amy Sanders, Alla Tumanian",United States,"February 15, 2017",2015,TV-14,79 min,"Dramas, Independent Movies","Newly orphaned Aram leaves Beirut to live with his grandfather in Los Angeles, and overwhelmed by culture shock, he falls prey to an Armenian gang."
s6186,Movie,Arthur,Jason Winer,"Russell Brand, Helen Mirren, Greta Gerwig, Jennifer Garner, Geraldine James, Luis Guzmán, Nick Nolte, Christina Jacquelyn Calph, Murphy Guyer, José Ramón Rosario",United States,"April 1, 2019",2011,PG-13,110 min,"Comedies, Romantic Movies",Russell Brand stars in this remake as a philanderer who must decide whether to give up an inheritance of millions for the sake of romance.
s6188,Movie,"As Above, So Below",John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil, Marion Lambert, Ali Marhyar, Cosme Castro, Hamid Djavadan, Théo Cholbi, Emy Lévy",United States,"September 16, 2018",2014,R,93 min,"Horror Movies, Thrillers",A beautiful tomb raider and her crew hunt for treasure in the catacombs of Paris and find themselves in a hellish underworld.
s6189,Movie,As Good as It Gets,James L. Brooks,"Jack Nicholson, Helen Hunt, Greg Kinnear, Cuba Gooding Jr., Skeet Ulrich, Shirley Knight, Yeardley Smith, Lupe Ontiveros",United States,"January 1, 2020",1997,PG-13,139 min,"Comedies, Romantic Movies","The structured world of a sour, obsessive-compulsive author crumbles when he's drawn into the lives of a stressed-out single mom and his gay neighbor."
s6190,Movie,Assimilate,John Murlowski,"Joel Courtney, Calum Worthy, Andi Matichak, Katherine McNamara, Cam Gigandet, Mason McNulty, Terry Dale Parks, Vito Viscuso, Jennifer Pierce Mathus, Kevin Remington",United States,"October 25, 2019",2019,TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",A group of friends making a web series about their hometown realize it isn’t as boring as they thought when their neighbors start behaving strangely.
s6192,Movie,At All Costs,Mike Nicoll,"Parker Jackson Cartwright, Gabe York",United States,"December 14, 2016",2016,TV-MA,81 min,"Documentaries, Sports Movies",This revealing documentary explores how the high-stakes world of Amateur Athletic Union basketball has professionalized youth sports in America.
s6194,Movie,ATM,Mez Tharatorn,"Chantavit Dhanasevi, Preechaya Pongthananikorn, Chaleumpol Tikumpornteerawong, Thawat Pornrattanaprasert, Sananthachat Thanapatpisal, Pongkool Suebsung, Puttachat Pongsuchat, Gornpop Janjaroen, Yanee Tramoth, Pongsatorn Jongwilak","United States, Canada","September 5, 2018",2012,TV-14,122 min,"Comedies, International Movies, Romantic Movies","When a broken ATM dishes out a fortune, a couple who works at the bank vies to see who can recover the most cash – and the loser must find a new job."
s6201,Movie,Avengers: Infinity War,"Anthony Russo, Joe Russo","Robert Downey Jr., Josh Brolin, Mark Ruffalo, Tom Hiddleston, Chris Evans, Chris Hemsworth, Jeremy Renner, Chris Pratt, Elizabeth Olsen, Sebastian Stan, Benedict Cumberbatch, Paul Bettany, Cobie Smulders, Benedict Wong, Zoe Saldana, Karen Gillan, Vin Diesel, Dave Bautista, Bradley Cooper, Pom Klementieff, Scarlett Johansson, Benicio Del Toro, Anthony Mackie, Chadwick Boseman, Danai Gurira, Paul Rudd, Don Cheadle, Tom Holland",United States,"December 25, 2018",2018,PG-13,150 min,"Action & Adventure, Sci-Fi & Fantasy",Superheroes amass to stop intergalactic sociopath Thanos from acquiring a full set of Infinity Stones and wiping out half of all life in the universe.
s6210,Movie,Backfire,Dave Patten,"Black Deniro, Byron ""Squally"" Vinson, Dominic Costa, Nick Ferraro, Peter Ferriero, Jowharah Jones",United States,"April 5, 2019",2019,TV-MA,97 min,"Dramas, Independent Movies, Thrillers","When two would-be robbers accidentally kill a made man, they find themselves on the run from the South Philly Italian mob."
s6212,Movie,Bad Boys,Michael Bay,"Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Theresa Randle, Joe Pantoliano, Emmanuel Xuereb, Michael Imperioli, Nestor Serrano, Julio Oscar Mechoso",United States,"October 1, 2019",1995,R,119 min,"Action & Adventure, Comedies","In this fast-paced actioner, two Miami narcotics cops are hot on the trail of a master crook who has snatched $100 million worth of heroin."
s6213,Movie,Bad Boys II,Michael Bay,"Will Smith, Martin Lawrence, Jordi Mollà, Gabrielle Union, Peter Stormare, Theresa Randle, Joe Pantoliano, Michael Shannon, Jon Seda, Yul Vazquez",United States,"October 1, 2019",2003,R,147 min,"Action & Adventure, Comedies","In this hyperkinetic sequel, a pair of Miami narcotics cops investigate a Cuban drug kingpin's connection to Florida's influx of Ecstasy."
s6216,Movie,Bad Rap,Salima Koroma,"Jonathan Park, Awkwafina, David Lee, Richard Lee","United States, Canada","August 21, 2017",2016,TV-MA,83 min,"Documentaries, Music & Musicals",Four young Asian-American rappers strive to achieve success on their own terms in a musical genre that often treats them as outsiders.
s6219,Movie,Badland,Justin Lee,"Kevin Makely, Bruce Dern, Mira Sorvino, Trace Adkins, Wes Studi, Tony Todd, Jeff Fahey, James Russo, Amanda Wyss",United States,"March 26, 2020",2019,TV-14,117 min,Dramas,A detective with a license to kill roams the Old West to wrangle Confederate war criminals and meets a pioneer woman who throws his journey off track.
s6221,Movie,Balto,Simon Wells,"Kevin Bacon, Bob Hoskins, Bridget Fonda, Jim Cummings, Phil Collins, Jack Angel, Danny Mann, Robbie Rist",United States,"April 1, 2018",1995,G,78 min,"Children & Family Movies, Dramas","Balto, who is half wolf and half dog, endures the taunts of disapproving humans as he guides a precious cargo of medicine through the Alaskan winter."
s6222,Movie,Balto 2: Wolf Quest,Phil Weinstein,"Maurice LaMarche, Jodi Benson, Lacey Chabert, David Carradine, Mark Hamill, Charles Fleischer, Peter MacNicol, Rob Paulsen, Nicolette Little, Melanie Stone",United States,"April 1, 2018",2001,G,75 min,Children & Family Movies,"Half-dog, half-wolf Balto (voiced by Maurice LaMarche) and his wife proudly put their pups up for adoption to humans, but when nobody takes daughter Aleu because she looks too much like a wolf, she runs away to search for her place in the world."
s6223,Movie,Balto 3: Wings of Change,Phil Weinstein,"Maurice LaMarche, Sean Astin, Keith Carradine, Charles Fleischer, Jodi Benson, Bill Fagerbakke, Charity James, Kathy Najimy, David Paymer, Jean Smart",United States,"April 1, 2018",2004,G,78 min,Children & Family Movies,"A pilot challenges Balto's son Kodi and his sled team to see who can deliver the mail faster, but the dogs race to the rescue when the plane vanishes."
s6226,Movie,Band Aid,Zoe Lister-Jones,"Zoe Lister-Jones, Adam Pally, Fred Armisen, Susie Essman, Retta, Hannah Simone, Brooklyn Decker, Angelique Cabral, Colin Hanks, Ravi V. Patel, Jamie Chung, Erinn Hayes, Gillian Zinser, Jesse Williams",United States,"April 12, 2019",2017,R,94 min,"Comedies, Dramas, Independent Movies","A young married couple tries to save their disintegrating relationship by turning their fights into songs, with the help of an oddball neighbor."
s6227,Movie,Band of Robbers,"Aaron Nee, Adam Nee","Kyle Gallner, Adam Nee, Matthew Gray Gubler, Melissa Benoist, Hannibal Buress, Eric Christian Olsen, Stephen Lang, Daniel Edward Mora, Johnny Pemberton, Cooper Huckabee, Lee Garlington, Beth Grant, Creed Bratton",United States,"April 15, 2016",2015,NR,95 min,"Action & Adventure, Comedies, Independent Movies","Recast as modern-day men, Tom Sawyer and Huck Finn draft their misfit cronies to help find the buried treasure the two have sought since boyhood."
s6235,Movie,Barbie & Her Sisters in a Pony Tale,Kyran Kelly,"Kelly Sheridan, Kazumi Evans, Claire Corlett, Ashlyn Drummond, Alex Kelly, Tabitha St. Germain, Shannon Chan-Kent",United States,"October 1, 2017",2013,TV-Y,74 min,Children & Family Movies,"Barbie and her sisters set off on a Swiss adventure to the majestic Alps, where they're excited to spend the summer at a fun-filled riding academy!"
s6236,Movie,Barbie in A Mermaid Tale,Adam Wood,"Kelly Sheridan, Kathleen Barr, Tabitha St. Germain, Peter Mel, Nakia Burrise, Maryke Hendrikse, Emma Pierson, Ciara Janson, Garry Chalk, Nicole Oliver",United States,"October 1, 2017",2010,TV-Y,74 min,Children & Family Movies,"Surf champ Merliah discovers she's actually a mermaid in a girl's body. With the help of a dolphin, Merliah must rescue her mom, the Queen of Oceana."
s6237,Movie,Barbie in Princess Power,Zeke Norton,"Kelly Sheridan, Britt Irvin, Michael Kopsa, Rebecca Husain, Kira Tozer",United States,"October 1, 2017",2015,TV-Y,74 min,Children & Family Movies,"A princess with a predictable life finds herself transformed by a magical butterfly's kiss into Super Sparkle, a crime-fighting superhero."
s6238,Movie,Barbie in Rock 'N Royals,Karen J. Lloyd,"Kelly Sheridan, Chiara Zanni, Bethany Brown, Devyn Dalton, Michael Dobson, Brynna Drummond, Rachel Harrison, Alessandro Juliani, Peter Kelamis, Omari Newton, Ingrid Nilson, Nicole Oliver, Shaun Smyth, Kira Tozer",United States,"October 1, 2017",2015,TV-Y,83 min,Children & Family Movies,"When royal Princess Courtney trades places with famous rock star Erika, two worlds collide while both learn to appreciate new friends and experiences."
s6239,Movie,Barbie Star Light Adventure,"Andrew Tan, Michael Goguen","Erica Lindbeck, Robbie Daymond, Kimberly Woods, Sarah Anne Williams, Michael Chandler, Dwight Schultz, Ben Bledsoe, Jonathan Lipow, Lucien Dodge, Laura Post",United States,"October 1, 2017",2016,TV-Y,79 min,Children & Family Movies,"A hoverboard-riding princess of the cosmos, Barbie must band together with a team of talented new friends to save the stars from winking out."
s6240,Movie,Barbie: A Fairy Secret,William Lau,"Diana Kaarina, Adrian Petriw, Britt Irvin, Cassandra Morris, Kate Higgins, Silvio Pollio, Brittney Wilson, Alexandra Carter, Nicole Oliver, Barbara Tyson",United States,"October 1, 2017",2010,TV-Y7,72 min,Children & Family Movies,"When devilish fairies capture Ken and fly away with him, Barbie and Raquelle travel to the glittering fairy world of Gloss Angeles to save him."
s6241,Movie,Barbie: Princess Charm School,Ezekiel Norton,"Diana Kaarina, Morwenna Banks, Nicole Oliver, Brittney Wilson, Ali Liebert, Shannon Chan-Kent, Madeleine Peters, Cathy Weseluck, Ellen Kennedy, Vincent Tong, Derek Waters, Brian Drummond, Tabitha St. Germain, Bethany Brown, Miranda Nolte, Kelly Metzger, Kazumi Evans, Anna Cummer","United States, Canada","October 1, 2017",2011,TV-Y,80 min,Children & Family Movies,"Blair Willows is excited when she gets to go to Princess Charm School, where she meets princesses Delancy and Hadley, and searches for a magic crown."
s6242,Movie,Barbie: Spy Squad,Conrad Helten,"Erica Lindbeck, Stephanie Sheh, Jenny Pellicer, Alyssya Swales, Elizabeth Irving, Brian Dobson, Rebecca Husain, Cathy Weseluck","United States, Canada","October 1, 2017",2016,TV-Y,75 min,Children & Family Movies,"A high-tech spy agency transforms Barbie and her best friends into secret agents, using their gymnastics skills to bring down a cunning cat burglar."
s6243,Movie,Barbie: The Princess & the Popstar,Ezekiel Norton,"Kelly Sheridan, Jennifer Waris, Ashleigh Ball, Tiffany Kathryn, Ellie King, Peter Kelamis, Jonathan Holmes, Allison Warnyca, Christopher Gaze, Lauren Lavoie",United States,"October 1, 2017",2012,TV-Y,75 min,Children & Family Movies,"Barbie stars as a princess who would rather sing and dance than be a royal. When a famous pop star visits the kingdom, they decide to switch places."
s6244,Movie,Barbie: Video Game Hero,"Conrad Helten, Ezekiel Norton, Michael Goguen","Erica Lindbeck, Sienna Bohn, Shannon Chan-Kent, Michael Dobson, Alyssya Swales, Rebekah Asselstine, Brad Swaile, Sam Vincent, Ingrid Nilson, Nesta Cooper",United States,"October 1, 2017",2017,TV-Y,72 min,Children & Family Movies,"Pulled into her favorite video game, Barbie becomes a fun, roller-skating heroine who's battling a sinister emoji that's trying to take over."
s6245,Movie,Barely Lethal,Kyle Newman,"Hailee Steinfeld, Jessica Alba, Samuel L. Jackson, Sophie Turner, Dove Cameron, Toby Sebastian, Gabriel Basso, Thomas Mann, Rachael Harris, Dan Fogler, Steve-O, Rob Huebel, Finesse Mitchell, Jaime King",United States,"July 26, 2018",2015,PG-13,99 min,"Action & Adventure, Comedies",A girl raised to be a government assassin just wants to be a normal teen – so she runs away and pretends to be a high school exchange student.
s6248,Movie,BASEketball,David Zucker,"Trey Parker, Matt Stone, Dian Bachar, Yasmine Bleeth, Jenny McCarthy, Ernest Borgnine, Robert Vaughn, Trevor Einhorn",United States,"November 1, 2018",1998,R,103 min,"Comedies, Sports Movies","When two slackers' made-up sport, BASEketball, becomes a national craze, they hope to cash in on the basketball/baseball hybrid's popularity."
s6249,Movie,Basic Instinct,Paul Verhoeven,"Michael Douglas, Sharon Stone, George Dzundza, Jeanne Tripplehorn, Denis Arndt, Leilani Sarelle, Bruce A. Young, Chelcie Ross, Dorothy Malone, Wayne Knight, Daniel von Bargen, Stephen Tobolowsky","United States, France","October 1, 2020",1992,R,128 min,"Classic Movies, Thrillers",A detective investigating a rock star's brutal murder becomes drawn to the prime suspect — a mysterious novelist whose recent book mirrors the crime.
s6252,Movie,Bathtubs Over Broadway,Dava Whisenant,Steve Young,United States,"May 9, 2019",2018,PG-13,87 min,"Documentaries, Music & Musicals","A comedy writer for David Letterman unearths a hidden world of hilariously bizarre musicals, which turns into a toe-tapping obsession."
s6257,Movie,Be Here Now,Lilibet Foster,Andy Whitfield,"United States, Australia","February 28, 2017",2015,TV-MA,110 min,Documentaries,"Trace the brave journey of actor Andy Whitfield, who received a devastating cancer diagnosis while starring in the series ""Spartacus: Blood and Sand."""
s6258,Movie,Be Somebody,Joshua Caldwell,"Matthew Espinosa, Sarah Jeffery, Allison Paige, Tava Smiley, Caitlin Keats, LaMonica Garrett, Mahaley Patel, Mason McCulley, Liana Ramirez",United States,"November 20, 2019",2016,PG,88 min,"Comedies, Dramas, Romantic Movies","To escape the stress of fame, teen pop star Jordan goes incognito in a small town, where he forms a special bond with high school art student Emily."
s6262,Movie,Beary Tales,,,United States,"March 1, 2017",2013,TV-G,52 min,"Children & Family Movies, Documentaries, International Movies",A well-known wildlife photographer living alone in the Bohemian Forest finds himself playing mama bear to a pair of abandoned cubs.
s6267,Movie,Beavis and Butt-head Do America,Mike Judge,"Mike Judge, Bruce Willis, Demi Moore, Cloris Leachman, Robert Stack, Jacqueline Barba, Pamela Blair, Eric Bogosian, Kristofor Brown, Tony Darling, David Letterman",United States,"November 20, 2019",1996,PG-13,81 min,"Comedies, Cult Movies","After realizing that their boob tube is gone, Beavis and Butt-head set off on an expedition that takes them from Las Vegas to the nation's capital."
s6268,Movie,Bebe's Kids,Bruce W. Smith,"Faizon Love, Vanessa Bell Calloway, Wayne Collins, Jonell Green, Marques Houston, Tone-Loc, Myra J., Nell Carter",United States,"November 20, 2019",1992,PG-13,73 min,Comedies,"When ladies' man Robin meets Jamika, he falls head over heels, but she greets him with four surprises: her son and her girlfriend Bebe's three kids."
s6272,Movie,Bedtime Stories,Adam Shankman,"Adam Sandler, Keri Russell, Guy Pearce, Russell Brand, Richard Griffiths, Jonathan Pryce, Courteney Cox, Lucy Lawless, Teresa Palmer, Aisha Tyler, Laura Ann Kesling, Jackie Sandler, Lorna Scott, Dana Min Goodman, Andrew Collins, Jonathan Loughran, Jonathan Morgan Heit, Nick Swardson, Tim Herlihy, Billy Tyler, Johntae Lipscomb, Mikey Post, Sebastian Saraceno, Bill Romanowski, Sadie Sandler, Carmen Electra, Allen Covert, Kathryn Joosten, Annalise Basso, Blake Clark, Julia Lea Wolov, Sarah G. Buxton",United States,"March 5, 2019",2008,PG,100 min,"Children & Family Movies, Comedies",Skeeter's life is turned upside down when the fantastical stories he makes up to entertain his niece and nephew inexplicably turn into reality.
s6273,Movie,Before the Flood,Fisher Stevens,Leonardo DiCaprio,United States,"February 1, 2018",2016,PG,97 min,Documentaries,Leonardo DiCaprio crisscrosses the globe to investigate the consequences of man-made globe warming and the measures being taken to reverse it.
s6275,Movie,Behind the Curtain: Todrick Hall,Katherine Fairfax Wright,Todrick Hall,United States,"April 5, 2018",2017,TV-MA,100 min,"Documentaries, LGBTQ Movies, Music & Musicals",Follow singer and YouTube sensation Todrick Hall as he launches an original musical based on growing up gay in Texas and finding showbiz success.
s6283,Movie,Beneath the Leaves,Adam Marino,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Paul Sorvino, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams",United States,"June 8, 2019",2019,TV-MA,90 min,"Independent Movies, Thrillers","An escaped psychopathic child killer faces off against one of his former victims, who has since become a hard-nosed detective."
s6284,Movie,Benji: Off the Leash,Joe Camp,"Nick Whitaker, Chris Kendrick, Randall Newsome, Duane Stephens, Lincoln Hoppe, Christy Summerhays, Scott Wilkinson",United States,"March 6, 2018",2004,PG,100 min,"Children & Family Movies, Dramas","Benji is back in this charming story that's told from the pooch's point of view, tracking his early days as a pup to his current life in showbiz."
